id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,st_math
230723,2014,20,0,1,1,0,0,0,0,"hispanic",0,0,0,8,67.55335,4.55932,0
233502,2014,20,1,0,1,0,0,0,0,"hispanic",1,1,0,8,68.22053,2.844672,0
250136,2014,20,0,1,0,0,0,0,1,"native",1,0,0,8,65.46237,2.850189,0
259791,2014,20,0,1,1,0,0,0,0,"hispanic",1,1,0,8,63.7761,1.978895,0
266993,2014,20,1,0,0,0,1,0,0,"black",1,0,0,8,65.75738,2.873858,0
268491,2014,20,1,0,1,0,0,0,0,"hispanic",1,0,0,8,67.1843,2.663153,0
274849,2014,20,1,0,0,0,1,0,0,"black",1,0,1,8,71.75378,2.937014,0
281353,2014,20,1,0,0,0,1,0,0,"black",1,0,1,8,63.63661,3.250218,0
281513,2014,20,0,1,1,0,0,0,0,"hispanic",1,1,1,8,69.16723,2.137728,0
283244,2014,20,0,1,1,0,0,0,0,"hispanic",1,0,0,8,66.01611,3.86072,0
283977,2014,20,0,1,1,0,0,0,0,"hispanic",1,1,0,8,64.76816,2.724702,0
285456,2014,20,0,1,1,0,0,0,0,"hispanic",1,0,0,8,69.0145,3.556335,0
286679,2014,20,1,0,1,0,0,0,0,"hispanic",1,1,0,8,68.61404,2.447877,0
287202,2014,20,0,1,1,0,0,0,0,"hispanic",1,1,0,8,66.19867,3.596518,0
292451,2014,20,1,0,1,0,0,0,0,"hispanic",1,0,0,8,63.17094,4.523122,0
294916,2014,20,1,0,1,0,0,0,0,"hispanic",1,0,0,8,65.34431,2.599005,0
296430,2014,20,1,0,0,0,0,1,0,"asian",1,1,0,8,68.12435,6.502164,0
19885,2014,21,0,1,0,0,1,0,0,"black",1,1,1,8,71.21288,3.166878,0
30914,2014,21,0,1,0,1,0,0,0,"white",1,0,0,8,73.92165,4.348032,0
31467,2014,21,0,1,0,0,1,0,0,"black",1,0,0,8,71.40858,3.523885,0
32733,2014,21,0,1,1,0,0,0,0,"hispanic",1,1,1,8,70.27537,3.112265,0
41626,2014,21,1,0,0,1,0,0,0,"white",1,0,0,8,72.63961,3.750417,0
90154,2014,21,0,1,0,0,1,0,0,"black",0,0,0,8,73.51752,5.288019,0
98388,2014,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,74.09819,3.318449,0
102522,2014,21,1,0,0,0,1,0,0,"black",0,0,0,8,75.15289,3.143208,0
138711,2014,21,1,0,0,1,0,0,0,"white",1,1,0,8,70.26924,3.883639,0
167420,2014,21,1,0,0,0,1,0,0,"black",1,0,0,8,72.24394,5.109036,0
167793,2014,21,1,0,0,0,1,0,0,"black",0,0,0,8,69.07896,5.147358,0
170652,2014,21,1,0,0,0,1,0,0,"black",1,0,0,8,73.27207,4.398013,0
185137,2014,21,0,1,1,0,0,0,0,"hispanic",1,1,0,8,70.67941,4.114266,0
212813,2014,21,0,1,0,0,0,1,0,"asian",1,0,0,8,70.91377,3.490338,0
221775,2014,21,0,1,0,0,1,0,0,"black",0,0,0,8,69.59007,.5033423,0
221994,2014,21,1,0,0,1,0,0,0,"white",1,0,0,8,72.96124,4.308159,0
222920,2014,21,0,1,1,0,0,0,0,"hispanic",1,0,1,8,70.23552,1.777278,0
227903,2014,21,0,1,0,0,1,0,0,"black",1,0,0,8,69.3308,1.614019,0
243449,2014,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,72.27773,3.671781,0
245279,2014,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,72.3032,3.671458,0
252750,2014,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,72.09609,3.292766,0
258834,2014,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,69.44588,1.622722,0
266129,2014,21,1,0,1,0,0,0,0,"hispanic",0,1,0,8,68.0114,3.135447,0
269853,2014,21,0,1,0,0,0,1,0,"asian",1,1,0,8,69.47508,5.27849,0
271569,2014,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,73.40955,3.23233,0
286245,2014,21,0,1,0,0,0,1,0,"asian",1,0,0,8,73.92375,3.023055,0
294621,2014,21,1,0,0,0,0,1,0,"asian",1,0,0,8,69.68294,3.22454,0
29493,2014,22,1,0,0,0,1,0,0,"black",1,0,0,8,77.59143,1.76995,0
33918,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,77.05944,1.71768,0
34924,2014,22,0,1,1,0,0,0,0,"hispanic",0,0,0,8,79.55806,3.321929,0
35090,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,74.5263,4.945042,0
42261,2014,22,1,0,0,1,0,0,0,"white",0,0,0,8,79.91785,3.131237,0
56336,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,1,8,81.59713,2.376931,0
82881,2014,22,1,0,1,0,0,0,0,"hispanic",0,0,0,8,80.6048,2.398555,0
89964,2014,22,0,1,1,0,0,0,0,"hispanic",1,1,1,8,79.31543,5.896722,0
91523,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,75.20747,2.836724,0
101755,2014,22,0,1,0,0,1,0,0,"black",1,0,0,8,75.09435,3.380145,0
135090,2014,22,1,0,1,0,0,0,0,"hispanic",1,1,1,8,77.442,3.602508,0
135783,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,79.1842,2.961257,0
139417,2014,22,0,1,0,0,1,0,0,"black",1,0,0,8,76.18826,1.934164,0
145094,2014,22,1,0,0,0,1,0,0,"black",1,0,0,8,75.02839,2.613574,0
159599,2014,22,1,0,0,0,1,0,0,"black",0,0,0,8,80.98508,4.430888,0
183551,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,1,8,77.70057,3.354521,0
202749,2014,22,1,0,0,1,0,0,0,"white",0,0,1,8,78.78199,4.256018,0
213191,2014,22,0,1,0,0,1,0,0,"black",1,0,0,8,74.00792,3.975858,0
216486,2014,22,1,0,1,0,0,0,0,"hispanic",0,0,0,8,74.31699,5.138035,0
223033,2014,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,76.72621,2.823605,0
229553,2014,22,0,1,0,1,0,0,0,"white",1,1,0,8,74.21833,3.030521,0
234476,2014,22,0,1,0,0,0,1,0,"asian",1,0,1,8,76.75424,1.548121,0
236387,2014,22,1,0,0,1,0,0,0,"white",0,0,0,8,78.2522,3.029426,0
249450,2014,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,80.67693,3.283575,0
258733,2014,22,1,0,1,0,0,0,0,"hispanic",1,1,0,8,79.88528,3.668555,0
267211,2014,22,1,0,0,0,0,1,0,"asian",1,0,0,8,74.91164,3.816341,0
272145,2014,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,80.46481,3.023798,0
279486,2014,22,0,1,1,0,0,0,0,"hispanic",1,1,0,8,76.76664,4.12108,0
281032,2014,22,1,0,0,0,0,1,0,"asian",0,0,0,8,75.04541,2.770043,0
281209,2014,22,1,0,0,0,1,0,0,"black",0,0,0,8,76.38742,4.134093,0
281441,2014,22,1,0,0,0,0,1,0,"asian",1,0,0,8,80.52833,5.956065,0
283526,2014,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,78.41202,2.949849,0
287444,2014,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,80.51477,4.813908,0
296468,2014,22,0,1,0,0,0,1,0,"asian",1,0,1,8,81.56411,2.164583,0
28163,2014,23,0,1,0,0,0,1,0,"asian",1,0,0,8,80.26565,2.10999,0
30561,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,81.63216,2.16118,0
32182,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,85.09817,1.986033,0
48400,2014,23,0,1,0,0,1,0,0,"black",1,1,0,8,81.0142,2.869994,0
48663,2014,23,0,1,0,0,0,1,0,"asian",1,0,0,8,83.11704,3.60515,0
54616,2014,23,0,1,1,0,0,0,0,"hispanic",1,0,0,8,83.1894,3.621287,0
81033,2014,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,81.1066,1.735123,0
86198,2014,23,1,0,0,1,0,0,0,"white",1,1,0,8,82.79352,3.881706,0
103678,2014,23,0,1,0,0,1,0,0,"black",0,1,0,8,84.04514,4.350683,0
130630,2014,23,1,0,1,0,0,0,0,"hispanic",1,1,0,8,81.61398,4.350109,0
133626,2014,23,0,1,0,1,0,0,0,"white",0,0,0,8,84.16957,.8269476,0
168816,2014,23,0,1,0,1,0,0,0,"white",0,0,0,8,87.9965,3.152933,0
173485,2014,23,1,0,0,1,0,0,0,"white",0,0,0,8,84.21989,3.150686,0
173946,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,81.4928,2.353935,0
190821,2014,23,1,0,1,0,0,0,0,"hispanic",1,1,0,8,85.91791,1.665613,0
194795,2014,23,0,1,0,0,1,0,0,"black",1,0,0,8,81.41787,2.203398,0
208072,2014,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,86.86326,2.25846,0
214909,2014,23,1,0,0,0,0,1,0,"asian",1,0,0,8,81.79989,1.308419,0
224950,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,85.33273,1.287788,0
225672,2014,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,82.95346,3.375576,0
236188,2014,23,1,0,0,0,0,1,0,"asian",0,0,0,8,82.76913,3.069396,0
277913,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,84.54332,1.559442,0
281537,2014,23,0,1,1,0,0,0,0,"hispanic",1,0,0,8,83.899,4.352465,0
282399,2014,23,1,0,0,0,1,0,0,"black",1,0,0,8,81.7123,1.415861,0
288097,2014,23,0,1,0,0,0,0,1,"native",0,0,0,8,84.20278,3.793862,0
296887,2014,23,1,0,0,0,0,1,0,"asian",0,0,0,8,79.93298,3.413561,0
12469,2014,24,0,1,0,1,0,0,0,"white",1,0,0,8,97.61633,3.754161,0
31306,2014,24,0,1,0,1,0,0,0,"white",0,0,0,8,101.506,3.561959,0
36061,2014,24,0,1,1,0,0,0,0,"hispanic",0,0,0,8,91.46744,5.707541,0
39750,2014,24,0,1,1,0,0,0,0,"hispanic",0,0,0,8,95.91429,.7644503,0
54657,2014,24,0,1,0,0,0,1,0,"asian",0,0,0,8,89.80218,4.061437,0
72506,2014,24,0,1,0,0,1,0,0,"black",0,0,0,8,101.582,2.201859,0
81111,2014,24,0,1,0,1,0,0,0,"white",0,0,0,8,100.0961,3.424278,0
89417,2014,24,0,1,0,0,1,0,0,"black",0,0,0,8,88.87122,4.029733,0
102024,2014,24,0,1,1,0,0,0,0,"hispanic",0,0,0,8,95.86462,3.522696,0
116539,2014,24,1,0,1,0,0,0,0,"hispanic",1,0,0,8,92.90439,3.65796,0
147457,2014,24,0,1,0,0,1,0,0,"black",0,0,0,8,108.6281,3.915053,0
159942,2014,24,1,0,0,0,0,1,0,"asian",1,0,1,8,112.3276,3.455451,0
182434,2014,24,1,0,1,0,0,0,0,"hispanic",0,0,0,8,97.71196,3.4422,0
191451,2014,24,1,0,1,0,0,0,0,"hispanic",0,0,0,8,91.40355,3.642218,0
220694,2014,24,0,1,0,1,0,0,0,"white",1,0,0,8,116.212,5.082587,0
235781,2014,24,0,1,0,1,0,0,0,"white",1,0,0,8,100.7716,3.457132,0
240565,2014,24,1,0,0,1,0,0,0,"white",0,0,0,8,90.98837,1.782864,0
243315,2014,24,1,0,1,0,0,0,0,"hispanic",0,0,0,8,91.04118,4.122822,0
260986,2014,24,1,0,0,0,0,1,0,"asian",1,0,0,8,88.29527,3.590989,0
277613,2014,24,1,0,0,0,1,0,0,"black",0,0,0,8,86.97836,3.588579,0
277686,2014,24,1,0,0,0,0,1,0,"asian",1,0,0,8,102.8501,4.978755,0
280866,2014,24,0,1,0,0,1,0,0,"black",0,0,0,8,114.9802,5.262308,0
282552,2014,24,1,0,1,0,0,0,0,"hispanic",1,0,0,8,86.59187,2.288697,0
284043,2014,24,0,1,1,0,0,0,0,"hispanic",0,0,0,8,89.07742,1.209529,0
297681,2014,24,1,0,0,0,0,1,0,"asian",0,0,0,8,95.27638,4.360259,0
298499,2014,24,0,1,0,0,0,1,0,"asian",1,1,1,8,99.38554,2.871339,0
28478,2015,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,44.60285,1.02879,1
35906,2015,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,48.05355,2.633538,1
36313,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,1,6,28.52471,4.874649,1
49339,2015,1,0,1,0,0,1,0,0,"black",1,0,0,6,53.35694,2.676996,1
50760,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,45.48736,1.589103,1
50933,2015,1,1,0,0,0,1,0,0,"black",1,1,0,6,37.97392,3.037354,1
78500,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,44.895,2.580973,1
91966,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,50.57004,1.778422,1
114909,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,43.68221,3.74285,1
135807,2015,1,1,0,0,0,1,0,0,"black",1,0,1,6,36.11613,2.063951,1
138771,2015,1,0,1,0,0,1,0,0,"black",1,1,0,6,44.54342,1.685265,1
166068,2015,1,0,1,0,0,1,0,0,"black",1,0,0,6,52.61684,2.654099,1
167786,2015,1,1,0,0,0,1,0,0,"black",1,0,0,6,43.56565,3.278441,1
170998,2015,1,0,1,1,0,0,0,0,"hispanic",1,0,1,6,44.16647,.3107934,1
171038,2015,1,1,0,0,0,1,0,0,"black",1,1,1,6,44.47171,5.501959,1
174510,2015,1,1,0,0,0,1,0,0,"black",1,0,0,6,47.19868,2.636536,1
180647,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,50.72477,2.183043,1
194171,2015,1,0,1,0,0,1,0,0,"black",1,0,0,6,44.75255,.6616867,1
194295,2015,1,1,0,0,0,1,0,0,"black",1,0,0,6,46.2139,1.646375,1
199867,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,35.86061,2.267855,1
204015,2015,1,0,1,0,0,1,0,0,"black",1,0,1,6,35.75088,1.547648,1
215313,2015,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,44.07914,4.007547,1
218445,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,1,6,53.42946,3.443028,1
219898,2015,1,1,0,0,0,1,0,0,"black",1,0,0,6,53.53371,2.950129,1
246496,2015,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,52.12751,2.617474,1
277828,2015,1,1,0,1,0,0,0,0,"hispanic",1,0,1,6,49.44263,2.087346,1
284145,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,40.61193,.9821184,1
289004,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,1,6,44.93013,3.472383,1
291721,2015,1,0,1,1,0,0,0,0,"hispanic",1,1,1,6,42.58512,-.0146978,1
296123,2015,1,1,0,0,0,0,1,0,"asian",1,0,1,6,43.83754,1.861021,1
29091,2015,2,0,1,0,0,1,0,0,"black",1,0,0,6,61.85903,4.411984,1
37429,2015,2,1,0,0,0,1,0,0,"black",1,1,0,6,56.39215,3.694396,1
50247,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,60.15346,2.311669,1
58582,2015,2,1,0,0,0,1,0,0,"black",1,1,0,6,59.87628,4.311264,1
91164,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,61.34133,3.005309,1
134321,2015,2,0,1,0,1,0,0,0,"white",1,0,0,6,61.3613,2.20172,1
139792,2015,2,1,0,0,1,0,0,0,"white",1,0,0,6,55.75705,3.00528,1
141405,2015,2,1,0,0,0,1,0,0,"black",1,0,1,6,52.22853,1.474319,1
147845,2015,2,0,1,0,0,1,0,0,"black",1,0,0,6,56.15936,3.864211,1
161127,2015,2,0,1,0,0,1,0,0,"black",1,0,1,6,55.39339,1.778381,1
162494,2015,2,0,1,0,0,1,0,0,"black",1,0,0,6,60.63342,3.28808,1
167505,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,62.66834,3.563493,1
170564,2015,2,0,1,0,0,1,0,0,"black",1,0,0,6,56.87593,2.756649,1
177675,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,58.27884,1.994657,1
188395,2015,2,0,1,0,1,0,0,0,"white",1,1,0,6,55.53136,2.716821,1
196900,2015,2,1,0,1,0,0,0,0,"hispanic",1,1,0,6,52.45234,1.274396,1
201317,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,61.1955,3.004703,1
201324,2015,2,1,0,0,0,1,0,0,"black",1,0,1,6,54.42934,3.233893,1
201972,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,57.44057,2.400116,1
207594,2015,2,1,0,0,0,1,0,0,"black",1,1,0,6,58.1296,2.096245,1
208163,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,56.34599,2.619772,1
215213,2015,2,1,0,0,0,1,0,0,"black",1,0,0,6,60.62069,1.823944,1
216007,2015,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,60.88368,2.797725,1
222557,2015,2,0,1,1,0,0,0,0,"hispanic",1,1,1,6,59.20969,1.911788,1
225277,2015,2,1,0,1,0,0,0,0,"hispanic",1,0,1,6,55.95084,3.72956,1
228583,2015,2,0,1,0,0,1,0,0,"black",1,0,1,6,52.97021,.374615,1
247114,2015,2,1,0,1,0,0,0,0,"hispanic",1,1,0,6,55.43585,3.460142,1
285347,2015,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,60.30035,2.886234,1
285366,2015,2,0,1,0,0,1,0,0,"black",1,0,0,6,58.05109,1.061474,1
291751,2015,2,1,0,1,0,0,0,0,"hispanic",1,1,0,6,56.35123,2.515117,1
31768,2015,3,0,1,0,0,1,0,0,"black",1,0,0,6,65.1115,2.441357,1
33880,2015,3,0,1,0,0,0,1,0,"asian",1,1,0,6,65.58936,2.853791,1
34626,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,65.05341,2.475935,1
38109,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,62.77681,.7384959,1
46895,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,65.61346,2.047876,1
68840,2015,3,0,1,0,1,0,0,0,"white",1,0,0,6,66.39346,3.293509,1
77413,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,63.87821,2.700847,1
90317,2015,3,0,1,0,0,1,0,0,"black",0,0,0,6,62.70655,.5731684,1
93869,2015,3,1,0,0,0,1,0,0,"black",1,1,1,6,62.86697,2.417264,1
172825,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,65.82629,1.228757,1
179913,2015,3,1,0,0,1,0,0,0,"white",0,0,0,6,63.38935,.2663636,1
179932,2015,3,1,0,0,0,1,0,0,"black",1,0,1,6,65.15812,2.53724,1
186942,2015,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,61.28046,.0756242,1
193648,2015,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,61.01341,3.545127,1
209966,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,1,6,61.30682,.8890018,1
216268,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,63.80748,3.669769,1
221711,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,1,6,61.24889,2.702669,1
222014,2015,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,66.15826,1.58689,1
224260,2015,3,0,1,1,0,0,0,0,"hispanic",1,1,0,6,66.27665,2.44328,1
225728,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,1,6,63.18475,1.945822,1
230354,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,66.22733,3.593826,1
234470,2015,3,0,1,0,0,0,1,0,"asian",1,1,0,6,62.97114,2.102913,1
236723,2015,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,61.6296,1.994417,1
248844,2015,3,0,1,1,0,0,0,0,"hispanic",1,1,0,6,63.43488,1.257018,1
267245,2015,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,60.67669,.2740343,1
275665,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,59.48108,1.19122,1
276908,2015,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,66.42237,1.235017,1
278040,2015,3,1,0,0,0,1,0,0,"black",1,0,0,6,70.06624,3.590436,1
279013,2015,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,65.54398,1.27067,1
288190,2015,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,66.0856,3.034514,1
296120,2015,3,0,1,0,0,0,1,0,"asian",1,0,0,6,63.7527,2.66068,1
296187,2015,3,0,1,0,0,0,1,0,"asian",1,0,1,6,67.24318,1.843323,1
24355,2015,4,0,1,0,1,0,0,0,"white",0,0,0,6,71.31184,2.292206,1
34802,2015,4,1,0,0,0,1,0,0,"black",1,1,0,6,72.55629,2.646325,1
55208,2015,4,1,0,1,0,0,0,0,"hispanic",0,0,0,6,73.23988,2.906356,1
70755,2015,4,0,1,0,0,1,0,0,"black",0,0,0,6,72.95801,3.218959,1
139166,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,69.73025,1.606255,1
141069,2015,4,1,0,0,0,1,0,0,"black",1,0,0,6,67.10542,1.53341,1
146409,2015,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.64993,2.711804,1
147524,2015,4,1,0,0,0,1,0,0,"black",1,0,1,6,66.3835,1.156338,1
148259,2015,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,71.76794,2.924819,1
167266,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,72.91664,2.207235,1
167501,2015,4,0,1,0,0,1,0,0,"black",1,0,0,6,69.32098,3.638313,1
178230,2015,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,69.18602,1.664445,1
179775,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,71.08701,2.810322,1
180186,2015,4,0,1,0,0,0,1,0,"asian",1,0,0,6,67.77605,2.840497,1
182719,2015,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.82169,2.400845,1
186092,2015,4,1,0,1,0,0,0,0,"hispanic",0,0,0,6,70.75031,1.073369,1
188399,2015,4,0,1,1,0,0,0,0,"hispanic",1,1,1,6,70.07869,3.586149,1
200255,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,67.24731,1.179056,1
208631,2015,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.47127,2.995801,1
211050,2015,4,1,0,0,0,1,0,0,"black",0,0,0,6,70.07739,3.719851,1
215391,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,1,6,67.70058,3.262041,1
216334,2015,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,67.1868,2.623343,1
216837,2015,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,69.86868,.7666031,1
217901,2015,4,1,0,1,0,0,0,0,"hispanic",0,0,0,6,68.52166,3.055095,1
224292,2015,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,67.53153,3.216107,1
230669,2015,4,0,1,1,0,0,0,0,"hispanic",1,0,1,6,67.67623,2.465587,1
244240,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,72.99006,2.517557,1
246362,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,71.72382,3.623001,1
249179,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,67.63215,3.100664,1
279313,2015,4,1,0,1,0,0,0,0,"hispanic",1,1,0,6,72.90576,2.792757,1
280949,2015,4,1,0,1,0,0,0,0,"hispanic",1,1,1,6,70.24345,1.395304,1
281334,2015,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,72.01737,2.098842,1
287977,2015,4,0,1,0,0,1,0,0,"black",1,0,1,6,70.2828,3.217924,1
288957,2015,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,72.68734,3.846433,1
297248,2015,4,1,0,0,0,1,0,0,"black",1,0,0,6,71.36667,2.651408,1
7989,2015,5,1,0,0,1,0,0,0,"white",1,0,0,6,73.45426,2.456635,1
32121,2015,5,1,0,0,0,1,0,0,"black",1,0,0,6,70.96873,1.345236,1
50802,2015,5,0,1,0,0,1,0,0,"black",0,0,0,6,74.42167,3.626543,1
51661,2015,5,1,0,0,0,0,1,0,"asian",0,0,0,6,74.21951,2.151184,1
86632,2015,5,1,0,0,1,0,0,0,"white",1,0,0,6,75.51285,4.38232,1
92780,2015,5,0,1,1,0,0,0,0,"hispanic",1,0,0,6,71.5434,1.993523,1
154944,2015,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,73.45644,3.740746,1
157774,2015,5,1,0,0,0,1,0,0,"black",1,0,0,6,70.39218,2.331447,1
210185,2015,5,0,1,0,0,1,0,0,"black",1,0,0,6,73.15845,3.989366,1
212459,2015,5,1,0,0,1,0,0,0,"white",1,0,0,6,73.98536,3.745404,1
218168,2015,5,1,0,0,0,0,1,0,"asian",1,0,0,6,68.97329,1.718308,1
223882,2015,5,1,0,0,0,1,0,0,"black",1,0,0,6,73.0309,2.152251,1
229056,2015,5,0,1,1,0,0,0,0,"hispanic",1,0,0,6,71.9785,2.651641,1
271544,2015,5,1,0,0,1,0,0,0,"white",0,0,0,6,73.92052,4.782101,1
282604,2015,5,0,1,1,0,0,0,0,"hispanic",1,0,0,6,72.09792,1.799932,1
290626,2015,5,0,1,0,0,0,1,0,"asian",1,0,0,6,69.87486,.6070253,1
299052,2015,5,1,0,0,0,0,1,0,"asian",0,0,0,6,75.40733,4.198577,1
299474,2015,5,1,0,0,0,0,1,0,"asian",1,0,0,6,74.58602,2.794783,1
15243,2015,6,1,0,0,0,0,1,0,"asian",0,0,0,6,77.60457,3.942934,1
18860,2015,6,0,1,0,0,0,0,1,"native",1,0,0,6,75.92637,2.422032,1
25458,2015,6,0,1,0,1,0,0,0,"white",1,0,0,6,77.85671,.9832977,1
46899,2015,6,1,0,0,0,1,0,0,"black",1,0,0,6,81.33577,3.599709,1
51101,2015,6,0,1,0,0,0,1,0,"asian",0,0,0,6,79.00246,2.596225,1
54970,2015,6,0,1,0,0,1,0,0,"black",0,0,0,6,80.77534,4.301461,1
88540,2015,6,0,1,0,1,0,0,0,"white",0,0,0,6,79.06042,2.753392,1
90684,2015,6,0,1,1,0,0,0,0,"hispanic",0,0,1,6,81.90093,4.588412,1
125250,2015,6,0,1,0,1,0,0,0,"white",0,0,0,6,74.57309,1.399793,1
128745,2015,6,1,0,0,1,0,0,0,"white",0,0,0,6,79.80111,3.735436,1
141885,2015,6,1,0,0,0,1,0,0,"black",1,0,0,6,74.2303,2.329146,1
142132,2015,6,1,0,0,0,1,0,0,"black",1,0,0,6,77.87157,3.32323,1
147225,2015,6,1,0,0,0,1,0,0,"black",1,0,0,6,74.67199,2.64577,1
158936,2015,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,80.97025,4.833198,1
170080,2015,6,1,0,0,1,0,0,0,"white",0,0,0,6,74.18123,3.1417,1
171959,2015,6,1,0,0,0,1,0,0,"black",1,0,0,6,73.2344,1.895698,1
177573,2015,6,1,0,0,0,1,0,0,"black",0,0,0,6,76.89841,2.045938,1
185732,2015,6,0,1,0,0,1,0,0,"black",0,0,0,6,78.298,2.751727,1
211196,2015,6,1,0,0,1,0,0,0,"white",0,0,0,6,80.19141,2.146601,1
220714,2015,6,0,1,0,0,0,1,0,"asian",0,0,0,6,76.9847,1.850184,1
223474,2015,6,0,1,0,0,1,0,0,"black",0,0,0,6,74.72739,2.838101,1
245183,2015,6,0,1,0,0,1,0,0,"black",1,0,0,6,73.21018,.9046069,1
248166,2015,6,0,1,1,0,0,0,0,"hispanic",0,0,0,6,79.91193,4.665912,1
249663,2015,6,1,0,1,0,0,0,0,"hispanic",1,1,0,6,77.26314,3.155318,1
280538,2015,6,1,0,0,0,0,1,0,"asian",1,0,0,6,72.91594,2.246172,1
281423,2015,6,0,1,0,0,0,1,0,"asian",0,0,0,6,79.22333,3.859728,1
